"sd_group","date","year","month","avrain"
"Murrumbidgee",2046-12-01,2046,12,31.3510879853388
"Murrumbidgee",2047-01-01,2047,1,2.1839059971863
"Murrumbidgee",2047-02-01,2047,2,47.6507078431816
"Murrumbidgee",2047-03-01,2047,3,47.5783215963168
"Murrumbidgee",2047-04-01,2047,4,23.0242916906226
"Murrumbidgee",2047-05-01,2047,5,12.6069058052386
"Murrumbidgee",2047-06-01,2047,6,25.5304201245616
"Murrumbidgee",2047-07-01,2047,7,52.0165365068833
"Murrumbidgee",2047-08-01,2047,8,31.8667089068034
"Murrumbidgee",2047-09-01,2047,9,35.5377468729889
"Murrumbidgee",2047-10-01,2047,10,27.9941881670082
"Murrumbidgee",2047-11-01,2047,11,37.8989663570989
"Murrumbidgee",2047-12-01,2047,12,85.4615072140041
"Murrumbidgee",2048-01-01,2048,1,24.9702354933448
"Murrumbidgee",2048-02-01,2048,2,49.0200279182181
"Murrumbidgee",2048-03-01,2048,3,2.99153045425459
"Murrumbidgee",2048-04-01,2048,4,35.2072371551048
"Murrumbidgee",2048-05-01,2048,5,32.3194352186815
"Murrumbidgee",2048-06-01,2048,6,50.7070836422345
"Murrumbidgee",2048-07-01,2048,7,12.4410808005023
"Murrumbidgee",2048-08-01,2048,8,17.5258326585238
"Murrumbidgee",2048-09-01,2048,9,16.8420251513502
"Murrumbidgee",2048-10-01,2048,10,31.3278536319894
"Murrumbidgee",2048-11-01,2048,11,25.0781706833503
"Murrumbidgee",2048-12-01,2048,12,34.6747204682535
"Murrumbidgee",2049-01-01,2049,1,15.6260520470664
"Murrumbidgee",2049-02-01,2049,2,20.1208256308309
"Murrumbidgee",2049-03-01,2049,3,74.4050499500231
"Murrumbidgee",2049-04-01,2049,4,15.9260386173645
"Murrumbidgee",2049-05-01,2049,5,43.4024555670773
"Murrumbidgee",2049-06-01,2049,6,15.5539222719055
"Murrumbidgee",2049-07-01,2049,7,33.1478666933908
"Murrumbidgee",2049-08-01,2049,8,8.41052043199958
"Murrumbidgee",2049-09-01,2049,9,29.8841580051006
"Murrumbidgee",2049-10-01,2049,10,66.7728153910678
"Murrumbidgee",2049-11-01,2049,11,34.9703506347312
"Murrumbidgee",2049-12-01,2049,12,13.6706641622991
"Murrumbidgee",2050-01-01,2050,1,27.7471339968097
"Murrumbidgee",2050-02-01,2050,2,96.9903144417204
"Murrumbidgee",2050-03-01,2050,3,90.7547624314699
"Murrumbidgee",2050-04-01,2050,4,23.2185205610767
"Murrumbidgee",2050-05-01,2050,5,29.7586364132526
"Murrumbidgee",2050-06-01,2050,6,37.8020875045319
"Murrumbidgee",2050-07-01,2050,7,42.0696757943434
"Murrumbidgee",2050-08-01,2050,8,25.7783399087228
"Murrumbidgee",2050-09-01,2050,9,23.2454202980428
"Murrumbidgee",2050-10-01,2050,10,62.6660521889923
"Murrumbidgee",2050-11-01,2050,11,35.3724323923515
"Murrumbidgee",2050-12-01,2050,12,25.4107689171725
"Murrumbidgee",2051-01-01,2051,1,17.3400960832405
"Murrumbidgee",2051-02-01,2051,2,25.3444195638254
"Murrumbidgee",2051-03-01,2051,3,2.24842071439071
"Murrumbidgee",2051-04-01,2051,4,23.3483605972484
"Murrumbidgee",2051-05-01,2051,5,46.4227636989
"Murrumbidgee",2051-06-01,2051,6,45.9031557651351
"Murrumbidgee",2051-07-01,2051,7,38.0178178624654
"Murrumbidgee",2051-08-01,2051,8,38.4174053518873
"Murrumbidgee",2051-09-01,2051,9,38.5134671981034
"Murrumbidgee",2051-10-01,2051,10,27.846653167353
"Murrumbidgee",2051-11-01,2051,11,12.581969694188
"Murrumbidgee",2051-12-01,2051,12,7.92557863408767
"Murrumbidgee",2052-01-01,2052,1,6.33963456084871
"Murrumbidgee",2052-02-01,2052,2,5.35516734257585
"Murrumbidgee",2052-03-01,2052,3,45.9899926131348
"Murrumbidgee",2052-04-01,2052,4,64.9733086162531
"Murrumbidgee",2052-05-01,2052,5,84.2633815868002
"Murrumbidgee",2052-06-01,2052,6,58.0769975422753
"Murrumbidgee",2052-07-01,2052,7,29.7200956737082
"Murrumbidgee",2052-08-01,2052,8,26.6999070345008
"Murrumbidgee",2052-09-01,2052,9,27.855057888165
"Murrumbidgee",2052-10-01,2052,10,58.9881813560369
"Murrumbidgee",2052-11-01,2052,11,34.7190102022256
"Murrumbidgee",2052-12-01,2052,12,27.3764273869741
"Murrumbidgee",2053-01-01,2053,1,32.8744656838169
"Murrumbidgee",2053-02-01,2053,2,18.2980516542
"Murrumbidgee",2053-03-01,2053,3,4.49578443592531
"Murrumbidgee",2053-04-01,2053,4,24.2515945978983
"Murrumbidgee",2053-05-01,2053,5,34.4522958617683
"Murrumbidgee",2053-06-01,2053,6,27.2526634714498
"Murrumbidgee",2053-07-01,2053,7,18.3400933868259
"Murrumbidgee",2053-08-01,2053,8,46.5966233474448
"Murrumbidgee",2053-09-01,2053,9,37.0408156452446
"Murrumbidgee",2053-10-01,2053,10,45.662373125269
"Murrumbidgee",2053-11-01,2053,11,28.8753535483556
"Murrumbidgee",2053-12-01,2053,12,10.7000046682563
"Murrumbidgee",2054-01-01,2054,1,72.0069243201176
"Murrumbidgee",2054-02-01,2054,2,20.7386349253092
"Murrumbidgee",2054-03-01,2054,3,1.04311523365735
"Murrumbidgee",2054-04-01,2054,4,28.4579465858351
"Murrumbidgee",2054-05-01,2054,5,9.50387601022912
"Murrumbidgee",2054-06-01,2054,6,27.4990228323034
"Murrumbidgee",2054-07-01,2054,7,11.5022099248675
"Murrumbidgee",2054-08-01,2054,8,31.6136003258766
"Murrumbidgee",2054-09-01,2054,9,14.3957712847157
"Murrumbidgee",2054-10-01,2054,10,28.9756203720244
"Murrumbidgee",2054-11-01,2054,11,53.7972922590277
"Murrumbidgee",2054-12-01,2054,12,50.0310145203742
"Murrumbidgee",2055-01-01,2055,1,14.2039230375708
"Murrumbidgee",2055-02-01,2055,2,76.0203787032431
"Murrumbidgee",2055-03-01,2055,3,37.325953238728
"Murrumbidgee",2055-04-01,2055,4,13.2635667357472
"Murrumbidgee",2055-05-01,2055,5,47.8972406573446
"Murrumbidgee",2055-06-01,2055,6,41.8835374163632
"Murrumbidgee",2055-07-01,2055,7,42.8391819048651
"Murrumbidgee",2055-08-01,2055,8,53.4692970122768
"Murrumbidgee",2055-09-01,2055,9,26.7906904168662
"Murrumbidgee",2055-10-01,2055,10,54.668903005221
"Murrumbidgee",2055-11-01,2055,11,16.9271780297822
"Murrumbidgee",2055-12-01,2055,12,24.693243842833
"Murrumbidgee",2056-01-01,2056,1,53.0925990760687
"Murrumbidgee",2056-02-01,2056,2,29.5630564637045
"Murrumbidgee",2056-03-01,2056,3,133.188815785066
"Murrumbidgee",2056-04-01,2056,4,64.6854085723194
"Murrumbidgee",2056-05-01,2056,5,80.7480044240922
"Murrumbidgee",2056-06-01,2056,6,66.3931724559719
"Murrumbidgee",2056-07-01,2056,7,71.1164499570009
"Murrumbidgee",2056-08-01,2056,8,30.4317032507266
"Murrumbidgee",2056-09-01,2056,9,26.559057038183
"Murrumbidgee",2056-10-01,2056,10,58.6353078866737
"Murrumbidgee",2056-11-01,2056,11,11.9480058439886
"Murrumbidgee",2056-12-01,2056,12,7.98932469362286
"Murrumbidgee",2057-01-01,2057,1,2.34160044100973
"Murrumbidgee",2057-02-01,2057,2,35.490728575373
"Murrumbidgee",2057-03-01,2057,3,16.7518270420356
"Murrumbidgee",2057-04-01,2057,4,12.9129699621649
"Murrumbidgee",2057-05-01,2057,5,5.76517121508483
"Murrumbidgee",2057-06-01,2057,6,41.1970211146674
"Murrumbidgee",2057-07-01,2057,7,38.9024533052756
"Murrumbidgee",2057-08-01,2057,8,18.469873288311
"Murrumbidgee",2057-09-01,2057,9,8.8683382077521
"Murrumbidgee",2057-10-01,2057,10,10.2493490582686
"Murrumbidgee",2057-11-01,2057,11,10.3584203891114
"Murrumbidgee",2057-12-01,2057,12,34.5802663502181
"Murrumbidgee",2058-01-01,2058,1,22.0618768566402
"Murrumbidgee",2058-02-01,2058,2,23.6097172090015
"Murrumbidgee",2058-03-01,2058,3,36.26822226815
"Murrumbidgee",2058-04-01,2058,4,18.0767799986697
"Murrumbidgee",2058-05-01,2058,5,37.8729480486825
"Murrumbidgee",2058-06-01,2058,6,12.9891439291608
"Murrumbidgee",2058-07-01,2058,7,43.4141793205395
"Murrumbidgee",2058-08-01,2058,8,43.1143139328477
"Murrumbidgee",2058-09-01,2058,9,24.0368850716978
"Murrumbidgee",2058-10-01,2058,10,38.0161036631403
"Murrumbidgee",2058-11-01,2058,11,24.5082610649242
"Murrumbidgee",2058-12-01,2058,12,24.7734596041015
"Murrumbidgee",2059-01-01,2059,1,14.985701437815
"Murrumbidgee",2059-02-01,2059,2,41.8909688743898
"Murrumbidgee",2059-03-01,2059,3,58.7105546952575
"Murrumbidgee",2059-04-01,2059,4,27.4548757772573
"Murrumbidgee",2059-05-01,2059,5,12.1244645902364
"Murrumbidgee",2059-06-01,2059,6,25.2714656796111
"Murrumbidgee",2059-07-01,2059,7,21.1442050325785
"Murrumbidgee",2059-08-01,2059,8,12.615625290641
"Murrumbidgee",2059-09-01,2059,9,18.2220921291755
"Murrumbidgee",2059-10-01,2059,10,46.0436317564394
"Murrumbidgee",2059-11-01,2059,11,15.8321112085103
"Murrumbidgee",2059-12-01,2059,12,13.3955166447703
"Murrumbidgee",2060-01-01,2060,1,52.8838351488459
"Murrumbidgee",2060-02-01,2060,2,19.2899262355265
"Murrumbidgee",2060-03-01,2060,3,13.4762932324093
"Murrumbidgee",2060-04-01,2060,4,18.3589148788304
"Murrumbidgee",2060-05-01,2060,5,70.8645316806372
"Murrumbidgee",2060-06-01,2060,6,9.24950601739309
"Murrumbidgee",2060-07-01,2060,7,54.9667409038916
"Murrumbidgee",2060-08-01,2060,8,31.8922771255772
"Murrumbidgee",2060-09-01,2060,9,45.3532858460295
"Murrumbidgee",2060-10-01,2060,10,11.6533324573931
"Murrumbidgee",2060-11-01,2060,11,23.800567385601
"Murrumbidgee",2060-12-01,2060,12,36.4163433576893
"Murrumbidgee",2061-01-01,2061,1,21.2714933976877
"Murrumbidgee",2061-02-01,2061,2,8.54398731834362
"Murrumbidgee",2061-03-01,2061,3,46.0187681280169
"Murrumbidgee",2061-04-01,2061,4,46.4599937399273
"Murrumbidgee",2061-05-01,2061,5,4.41704049320979
"Murrumbidgee",2061-06-01,2061,6,28.5950374668519
"Murrumbidgee",2061-07-01,2061,7,33.9963169368461
"Murrumbidgee",2061-08-01,2061,8,37.3533975011036
"Murrumbidgee",2061-09-01,2061,9,11.2464027945148
"Murrumbidgee",2061-10-01,2061,10,11.8836925038754
"Murrumbidgee",2061-11-01,2061,11,45.6519213659881
"Murrumbidgee",2061-12-01,2061,12,48.4999232937724
"Murrumbidgee",2062-01-01,2062,1,72.6717473169123
"Murrumbidgee",2062-02-01,2062,2,9.35585863839792
"Murrumbidgee",2062-03-01,2062,3,22.8071148390212
"Murrumbidgee",2062-04-01,2062,4,8.38229566607748
"Murrumbidgee",2062-05-01,2062,5,45.9350856215146
"Murrumbidgee",2062-06-01,2062,6,15.7660429541416
"Murrumbidgee",2062-07-01,2062,7,23.3473998785457
"Murrumbidgee",2062-08-01,2062,8,38.2683032525968
"Murrumbidgee",2062-09-01,2062,9,20.7451722232197
"Murrumbidgee",2062-10-01,2062,10,19.7883964530796
"Murrumbidgee",2062-11-01,2062,11,10.2119235664458
"Murrumbidgee",2062-12-01,2062,12,43.833178832563
"Murrumbidgee",2063-01-01,2063,1,43.9454141764908
"Murrumbidgee",2063-02-01,2063,2,17.3098236818517
"Murrumbidgee",2063-03-01,2063,3,31.7054213640794
"Murrumbidgee",2063-04-01,2063,4,20.863060956217
"Murrumbidgee",2063-05-01,2063,5,53.2418884313289
"Murrumbidgee",2063-06-01,2063,6,42.0374232789353
"Murrumbidgee",2063-07-01,2063,7,32.9660678735902
"Murrumbidgee",2063-08-01,2063,8,26.9899069801824
"Murrumbidgee",2063-09-01,2063,9,23.3305948662725
"Murrumbidgee",2063-10-01,2063,10,23.6868748863979
"Murrumbidgee",2063-11-01,2063,11,12.5402410829759
"Murrumbidgee",2063-12-01,2063,12,33.4009642774842
"Murrumbidgee",2064-01-01,2064,1,12.789031429199
"Murrumbidgee",2064-02-01,2064,2,9.04513899154399
"Murrumbidgee",2064-03-01,2064,3,13.2149564611686
"Murrumbidgee",2064-04-01,2064,4,59.0066660853316
"Murrumbidgee",2064-05-01,2064,5,21.3093565357123
"Murrumbidgee",2064-06-01,2064,6,29.0525541993716
"Murrumbidgee",2064-07-01,2064,7,39.5727018862094
"Murrumbidgee",2064-08-01,2064,8,20.0617095729507
"Murrumbidgee",2064-09-01,2064,9,43.297549644968
"Murrumbidgee",2064-10-01,2064,10,33.709766135301
"Murrumbidgee",2064-11-01,2064,11,9.2642370756405
"Murrumbidgee",2064-12-01,2064,12,19.7346993653138
"Murrumbidgee",2065-01-01,2065,1,1.03954749648566
"Murrumbidgee",2065-02-01,2065,2,1.4123282505835
"Murrumbidgee",2065-03-01,2065,3,1.66544091817037
"Murrumbidgee",2065-04-01,2065,4,21.7875543131845
"Murrumbidgee",2065-05-01,2065,5,24.1663163876912
"Murrumbidgee",2065-06-01,2065,6,16.2894288888421
"Murrumbidgee",2065-07-01,2065,7,15.381360445646
"Murrumbidgee",2065-08-01,2065,8,44.0849012460945
"Murrumbidgee",2065-09-01,2065,9,14.196054260604
"Murrumbidgee",2065-10-01,2065,10,25.1704221231133
"Murrumbidgee",2065-11-01,2065,11,20.1164835730044
"Murrumbidgee",2065-12-01,2065,12,39.9364477844872
"Murrumbidgee",2066-01-01,2066,1,13.2504327384355
"Murrumbidgee",2066-02-01,2066,2,16.9922009153766
"Murrumbidgee",2066-03-01,2066,3,46.5594376091592
"Murrumbidgee",2066-04-01,2066,4,6.84993274401649
"Murrumbidgee",2066-05-01,2066,5,32.3721769659042
"Murrumbidgee",2066-06-01,2066,6,14.6044331297388
"Murrumbidgee",2066-07-01,2066,7,22.5025120235116
"Murrumbidgee",2066-08-01,2066,8,30.124631749294
"Murrumbidgee",2066-09-01,2066,9,24.3918427177688
"Murrumbidgee",2066-10-01,2066,10,26.2249300155341
"Murrumbidgee",2066-11-01,2066,11,30.5744407455058
"Murrumbidgee",2066-12-01,2066,12,51.5552878504621
"Murrumbidgee",2067-01-01,2067,1,18.1488667890235
"Murrumbidgee",2067-02-01,2067,2,3.45055436886637
"Murrumbidgee",2067-03-01,2067,3,14.5087520214323
"Murrumbidgee",2067-04-01,2067,4,1.29688855141127
"Murrumbidgee",2067-05-01,2067,5,13.8718781245794
"Murrumbidgee",2067-06-01,2067,6,22.2219915203761
"Murrumbidgee",2067-07-01,2067,7,7.48422787910026
"Murrumbidgee",2067-08-01,2067,8,27.5004789832662
"Murrumbidgee",2067-09-01,2067,9,9.84497312080432
"Murrumbidgee",2067-10-01,2067,10,13.9414572924331
"Murrumbidgee",2067-11-01,2067,11,2.48816709730132
"Murrumbidgee",2067-12-01,2067,12,1.92976241076067
"Murrumbidgee",2068-01-01,2068,1,36.2568362777862
"Murrumbidgee",2068-02-01,2068,2,2.63318102131723
"Murrumbidgee",2068-03-01,2068,3,22.2071270152652
"Murrumbidgee",2068-04-01,2068,4,34.5614734151049
"Murrumbidgee",2068-05-01,2068,5,89.0876343972952
"Murrumbidgee",2068-06-01,2068,6,18.2433467299189
"Murrumbidgee",2068-07-01,2068,7,23.0586421221707
"Murrumbidgee",2068-08-01,2068,8,29.8856372487226
"Murrumbidgee",2068-09-01,2068,9,5.75059086454675
"Murrumbidgee",2068-10-01,2068,10,18.530049058816
"Murrumbidgee",2068-11-01,2068,11,15.5221646812412
"Murrumbidgee",2068-12-01,2068,12,43.6044578002514
"Murrumbidgee",2069-01-01,2069,1,15.0138753715389
"Murrumbidgee",2069-02-01,2069,2,73.6095846984268
"Murrumbidgee",2069-03-01,2069,3,71.4784389899937
"Murrumbidgee",2069-04-01,2069,4,43.8695784455053
"Murrumbidgee",2069-05-01,2069,5,43.7086398932031
"Murrumbidgee",2069-06-01,2069,6,25.2465654362069
"Murrumbidgee",2069-07-01,2069,7,35.4952319482006
"Murrumbidgee",2069-08-01,2069,8,22.4762528960656
"Murrumbidgee",2069-09-01,2069,9,20.6092227372273
"Murrumbidgee",2069-10-01,2069,10,17.2057167848517
"Murrumbidgee",2069-11-01,2069,11,22.1721756793178
"Murrumbidgee",2069-12-01,2069,12,12.9815536763501
"Murrumbidgee",2070-01-01,2070,1,41.4562476792212
"Murrumbidgee",2070-02-01,2070,2,14.4504724440833
"Murrumbidgee",2070-03-01,2070,3,33.7566626911259
"Murrumbidgee",2070-04-01,2070,4,52.9914233444897
"Murrumbidgee",2070-05-01,2070,5,17.3567556795567
"Murrumbidgee",2070-06-01,2070,6,14.5752560814903
"Murrumbidgee",2070-07-01,2070,7,8.43088712106614
"Murrumbidgee",2070-08-01,2070,8,44.7250389459162
"Murrumbidgee",2070-09-01,2070,9,48.6678679448753
"Murrumbidgee",2070-10-01,2070,10,11.8228423225053
"Murrumbidgee",2070-11-01,2070,11,25.2941464459415
"Murrumbidgee",2070-12-01,2070,12,27.4838831741024
"Murrumbidgee",2071-01-01,2071,1,27.879297949136
"Murrumbidgee",2071-02-01,2071,2,54.7879152457763
"Murrumbidgee",2071-03-01,2071,3,13.4391343987961
"Murrumbidgee",2071-04-01,2071,4,26.8574441929383
"Murrumbidgee",2071-05-01,2071,5,18.9227855266364
"Murrumbidgee",2071-06-01,2071,6,10.8653575950783
"Murrumbidgee",2071-07-01,2071,7,26.3302395791661
"Murrumbidgee",2071-08-01,2071,8,22.2922676621797
"Murrumbidgee",2071-09-01,2071,9,9.99966889896991
"Murrumbidgee",2071-10-01,2071,10,7.81626002424928
"Murrumbidgee",2071-11-01,2071,11,42.2499131691263
"Murrumbidgee",2071-12-01,2071,12,50.1421442084312
"Murrumbidgee",2072-01-01,2072,1,51.0710115178718
"Murrumbidgee",2072-02-01,2072,2,29.8978020079356
"Murrumbidgee",2072-03-01,2072,3,7.77429253643949
"Murrumbidgee",2072-04-01,2072,4,22.4487794296583
"Murrumbidgee",2072-05-01,2072,5,18.5733869514505
"Murrumbidgee",2072-06-01,2072,6,5.57847517857497
"Murrumbidgee",2072-07-01,2072,7,11.6909611171102
"Murrumbidgee",2072-08-01,2072,8,39.6700927012719
"Murrumbidgee",2072-09-01,2072,9,4.719988735153
"Murrumbidgee",2072-10-01,2072,10,13.5618137088462
"Murrumbidgee",2072-11-01,2072,11,9.5010195459984
"Murrumbidgee",2072-12-01,2072,12,4.62038675688224
"Murrumbidgee",2073-01-01,2073,1,31.1982844529463
"Murrumbidgee",2073-02-01,2073,2,71.2878014051797
"Murrumbidgee",2073-03-01,2073,3,28.7917286916452
"Murrumbidgee",2073-04-01,2073,4,37.5483556700072
"Murrumbidgee",2073-05-01,2073,5,21.8960809262529
"Murrumbidgee",2073-06-01,2073,6,39.348046423248
"Murrumbidgee",2073-07-01,2073,7,28.3878435651369
"Murrumbidgee",2073-08-01,2073,8,43.4357396843433
"Murrumbidgee",2073-09-01,2073,9,14.2827096238676
"Murrumbidgee",2073-10-01,2073,10,49.7711012019866
"Murrumbidgee",2073-11-01,2073,11,20.5914721195525
"Murrumbidgee",2073-12-01,2073,12,42.7402747413285
"Murrumbidgee",2074-01-01,2074,1,112.758292297432
"Murrumbidgee",2074-02-01,2074,2,46.196450315098
"Murrumbidgee",2074-03-01,2074,3,15.7645870168287
"Murrumbidgee",2074-04-01,2074,4,109.056196257543
"Murrumbidgee",2074-05-01,2074,5,35.6531320246872
"Murrumbidgee",2074-06-01,2074,6,10.1243010497903
"Murrumbidgee",2074-07-01,2074,7,40.3078346815497
"Murrumbidgee",2074-08-01,2074,8,41.0071082682276
"Murrumbidgee",2074-09-01,2074,9,24.15304532425
"Murrumbidgee",2074-10-01,2074,10,46.1671467460212
"Murrumbidgee",2074-11-01,2074,11,11.5355457361267
"Murrumbidgee",2074-12-01,2074,12,6.67079177145552
"Murrumbidgee",2075-01-01,2075,1,13.5484968682659
"Murrumbidgee",2075-02-01,2075,2,24.5266790846061
"Murrumbidgee",2075-03-01,2075,3,19.9289736792833
"Murrumbidgee",2075-04-01,2075,4,12.6327720657429
"Murrumbidgee",2075-05-01,2075,5,17.83236402022
"Murrumbidgee",2075-06-01,2075,6,13.441022263639
"Murrumbidgee",2075-07-01,2075,7,26.5538302284758
"Murrumbidgee",2075-08-01,2075,8,31.5291871299022
"Murrumbidgee",2075-09-01,2075,9,29.2920198886652
"Murrumbidgee",2075-10-01,2075,10,45.25950544729
"Murrumbidgee",2075-11-01,2075,11,3.24093894133426
"Murrumbidgee",2075-12-01,2075,12,44.3288702547777
"Murrumbidgee",2076-01-01,2076,1,54.0134427227815
"Murrumbidgee",2076-02-01,2076,2,29.6188092143867
"Murrumbidgee",2076-03-01,2076,3,12.5896442975869
"Murrumbidgee",2076-04-01,2076,4,8.43924253772706
"Murrumbidgee",2076-05-01,2076,5,4.75353441497847
"Murrumbidgee",2076-06-01,2076,6,6.35576847179071
"Murrumbidgee",2076-07-01,2076,7,11.8669721890012
"Murrumbidgee",2076-08-01,2076,8,11.0136348071309
"Murrumbidgee",2076-09-01,2076,9,19.5937232888838
"Murrumbidgee",2076-10-01,2076,10,40.4613203033
"Murrumbidgee",2076-11-01,2076,11,15.4015840804926
"Murrumbidgee",2076-12-01,2076,12,12.4936796180385
"Murrumbidgee",2077-01-01,2077,1,15.1156942672912
"Murrumbidgee",2077-02-01,2077,2,44.329494521417
"Murrumbidgee",2077-03-01,2077,3,30.0002427926541
"Murrumbidgee",2077-04-01,2077,4,12.3801605054519
"Murrumbidgee",2077-05-01,2077,5,47.7679092039846
"Murrumbidgee",2077-06-01,2077,6,24.7331176724506
"Murrumbidgee",2077-07-01,2077,7,8.216456187225
"Murrumbidgee",2077-08-01,2077,8,5.38353438845213
"Murrumbidgee",2077-09-01,2077,9,9.89128489039448
"Murrumbidgee",2077-10-01,2077,10,3.89787770005614
"Murrumbidgee",2077-11-01,2077,11,5.5305716755092
"Murrumbidgee",2077-12-01,2077,12,3.70721183186852
"Murrumbidgee",2078-01-01,2078,1,53.3674732904001
"Murrumbidgee",2078-02-01,2078,2,1.41031898742834
"Murrumbidgee",2078-03-01,2078,3,37.3710535136364
"Murrumbidgee",2078-04-01,2078,4,12.6840054138045
"Murrumbidgee",2078-05-01,2078,5,67.9646049014433
"Murrumbidgee",2078-06-01,2078,6,35.5428982243339
"Murrumbidgee",2078-07-01,2078,7,27.4441875082456
"Murrumbidgee",2078-08-01,2078,8,16.305600696302
"Murrumbidgee",2078-09-01,2078,9,34.534504250036
"Murrumbidgee",2078-10-01,2078,10,13.1514462168387
"Murrumbidgee",2078-11-01,2078,11,18.2676690686958
"Murrumbidgee",2078-12-01,2078,12,37.1102165625401
"Murrumbidgee",2079-01-01,2079,1,15.3665676096217
"Murrumbidgee",2079-02-01,2079,2,3.7075404143169
"Murrumbidgee",2079-03-01,2079,3,13.8093837234986
"Murrumbidgee",2079-04-01,2079,4,31.0941812747828
"Murrumbidgee",2079-05-01,2079,5,33.6522542700763
"Murrumbidgee",2079-06-01,2079,6,18.9511364839225
"Murrumbidgee",2079-07-01,2079,7,4.8497604658582
"Murrumbidgee",2079-08-01,2079,8,25.7148134519886
"Murrumbidgee",2079-09-01,2079,9,17.9291700728784
"Murrumbidgee",2079-10-01,2079,10,17.6621894797176
"Murrumbidgee",2079-11-01,2079,11,6.37710630060856
"Murrumbidgee",2079-12-01,2079,12,1.80281164168481
"Murrumbidgee",2080-01-01,2080,1,19.1278242716867
"Murrumbidgee",2080-02-01,2080,2,7.75330732675848
"Murrumbidgee",2080-03-01,2080,3,13.5254056862125
"Murrumbidgee",2080-04-01,2080,4,25.4148488301634
"Murrumbidgee",2080-05-01,2080,5,34.400003904374
"Murrumbidgee",2080-06-01,2080,6,21.7990653983783
"Murrumbidgee",2080-07-01,2080,7,21.5432706104149
"Murrumbidgee",2080-08-01,2080,8,21.0184957361396
"Murrumbidgee",2080-09-01,2080,9,7.20712446339888
"Murrumbidgee",2080-10-01,2080,10,12.2516358699918
"Murrumbidgee",2080-11-01,2080,11,3.84261041934684
"Murrumbidgee",2080-12-01,2080,12,39.9586088447704
"Murrumbidgee",2081-01-01,2081,1,12.8085488691723
"Murrumbidgee",2081-02-01,2081,2,41.2266464614321
"Murrumbidgee",2081-03-01,2081,3,15.0184859881755
"Murrumbidgee",2081-04-01,2081,4,7.79780663958789
"Murrumbidgee",2081-05-01,2081,5,35.1494237779058
"Murrumbidgee",2081-06-01,2081,6,41.553844214013
"Murrumbidgee",2081-07-01,2081,7,48.704682323921
"Murrumbidgee",2081-08-01,2081,8,26.8409056403073
"Murrumbidgee",2081-09-01,2081,9,9.94230408154276
"Murrumbidgee",2081-10-01,2081,10,8.27026059863855
"Murrumbidgee",2081-11-01,2081,11,9.54372618963236
"Murrumbidgee",2081-12-01,2081,12,13.262739109454
"Murrumbidgee",2082-01-01,2082,1,17.8394540106694
"Murrumbidgee",2082-02-01,2082,2,1.95686187118371
"Murrumbidgee",2082-03-01,2082,3,46.3131254251865
"Murrumbidgee",2082-04-01,2082,4,11.1680987706185
"Murrumbidgee",2082-05-01,2082,5,13.5528761889687
"Murrumbidgee",2082-06-01,2082,6,12.2868087336635
"Murrumbidgee",2082-07-01,2082,7,2.05134119705499
"Murrumbidgee",2082-08-01,2082,8,3.00633902674428
"Murrumbidgee",2082-09-01,2082,9,11.014446129132
"Murrumbidgee",2082-10-01,2082,10,2.33499023196897
